model_id,model_label,TO,is_mrp_active,AW2021_CodeA,rs_email,family_label,univers_label,department_label,tier,wpe_reach_target,wpe_4W_qty_ai,wpe_4W_to_ai,num_wpe_reach_target,total_wpe_cnt,wpe_std,wpe_max,wape_reach_target,wape_10W_qty_ai,wape_10W_to_ai,num_wape_reach_target,total_wape_cnt,wape_std,wape_max,start_week,selling_length,ec_tag,aw_seasonality_ratio,aw_seasonality,annual_seasonality_ratio,annual_seasonality
864045,*MH580 GREEN/BLACK C4,224040.1639948686,False,False,yingzhong.huo@decathlon.com,AD MH SUNGLASS,HIKING TREKKING,HIKING TREK GEA,Tier_3,False,0.4817528150861484,0.48174444359197205,9.0,32,0.8748258140694444,3.6818181818181817,False,0.6194157159611899,0.6193863313182177,3.0,32.0,0.5022159033388282,1.9775280898876404,202012,>1year,No,0.925561759404524,Seasonal,1.1212403031787839,Seasonal
864119,DF TEE SHIRT W T-SHIRT DRO,241434.4717596197,False,False,charlene.wu@decathlon.com,FITNESS DANCE,FITNESS WELLNES,DANCES,Tier_2,False,0.2796451914098973,0.27963242520339204,4.0,10,0.16475343341097248,0.6027027027027027,False,0.32086631295120466,0.32082625969492223,5.0,10.0,0.151799796990074,0.6376673040152964,202110,20-52W,No,0.38575420226638457,Normal,0.5547718177993706,Normal
864145,*MH570 BLACK/ORANGE PH,373733.67192287144,False,False,yingzhong.huo@decathlon.com,AD MH SUNGLASS,HIKING TREKKING,HIKING TREK GEA,Tier_3,True,0.16075794621026895,0.1607472038111019,8.0,13,0.09081448048234396,0.26778242677824265,False,0.3417541362746842,0.34172451523253466,3.0,13.0,0.07476301269595481,0.4312796208530806,202014,>1year,No,0.6486261676881245,Seasonal,0.7346238647187645,Seasonal
864177,FLOATTING LEASH BLACK YELLOW,288841.4070248135,True,False,winston.zhou@decathlon.com,SAIL SG,HIKING TREKKING,HIKING TREK GEA,Tier_3,False,0.2951591284560955,0.29514299600896804,16.0,52,0.20718843537468337,0.8804554079696395,False,0.4933458986538976,0.4932982149332918,2.0,46.0,0.18047740341863827,1.2673733804475853,202025,>1year,No,0.9367328986542468,Seasonal,1.0203950767581191,Seasonal
864228,CN NOA G 2 PIECES SWIMSUIT GRE,1153588.474012401,False,False,gillian.hu@decathlon.com,GIRL'S SWIMSUIT,WATER SPORTS UN,SURF BODYBOARD,Tier_3,False,0.25794967230358445,0.25794571279403944,10.0,24,1.0208543205970861,3.888888888888889,False,0.3630751585481042,0.3630654947936621,9.0,24.0,0.16512160056391229,0.7448087431693989,202004,>1year,No,1.0597049967175327,Seasonal,1.4041016199113738,Seasonal
864253,T-SHIRT GYM M 500 REGULAR TURQUOISE,437142.26453320996,False,False,melody.zhu@decathlon.com,MAN TS SHORT,FITNESS WELLNES,FITNESS TRAININ,Tier_3,False,0.22642981901965886,0.22642079871348164,7.0,21,0.24293809373943703,0.8272425249169435,False,0.30144721045896494,0.3014234186024472,10.0,21.0,0.2355923148475254,0.8991545893719807,202102,>1year,No,0.8026010961183324,Seasonal,0.6983313685067905,Seasonal
864324,SHORT GYM M 520 REGULAR GREY AOP,3140977.320974696,True,False,melody.zhu@decathlon.com,MAN TS SHORT,FITNESS WELLNES,FITNESS TRAININ,Tier_3,False,0.29250462848924524,0.2925034816300645,11.0,43,0.5241532537371081,2.817142857142857,False,0.46409571339752315,0.46409187267141305,6.0,37.0,0.689512928087415,3.2344497607655502,202109,>1year,No,1.312882527706706,Seasonal,0.9543323136463606,Seasonal
864348,SHORT GYM M 520 SLIM GREY AOP,1668992.7650783053,True,False,melody.zhu@decathlon.com,MAN TS SHORT,FITNESS WELLNES,FITNESS TRAININ,Tier_3,False,0.268186248127191,0.26818347021353794,12.0,46,0.5013963849559926,2.555045871559633,False,0.4484523593191592,0.44844638295035577,5.0,40.0,0.7998932808103436,4.264705882352941,202106,>1year,No,1.3583411836320287,Seasonal,0.9728679139583822,Seasonal
864356,CN TREK 100 . A HAT,1929968.0240249503,False,False,niles.gu@decathlon.com,H/T HAT BUFF,HIKING TREKKING,HIKING TREK GEA,Tier_3,False,0.31855962030105356,0.3185576964186464,6.0,36,0.22721883067881044,0.8333333333333334,False,0.4805840448191305,0.4805795817951908,1.0,33.0,0.17340751425823023,0.8860103626943006,202013,>1year,No,1.5136801590388758,Seasonal,1.208154970064442,Seasonal
864362,CN TREK 100 . A HAT,2250020.11428884,False,False,niles.gu@decathlon.com,H/T HAT BUFF,HIKING TREKKING,HIKING TREK GEA,Tier_3,True,0.16172494592645997,0.1617219349876432,14.0,31,0.311801979770747,1.4303797468354431,True,0.2436602617983769,0.24365243189112976,16.0,28.0,0.268534892540089,1.42560553633218,202013,>1year,No,1.6435093631047055,Seasonal,1.0260690130792776,Seasonal
864417,CN TRAVEL 500,1145965.0029044398,False,False,niles.gu@decathlon.com,H/T HAT BUFF,HIKING TREKKING,HIKING TREK GEA,Tier_3,False,0.23963112910481332,0.2396261765729965,11.0,33,0.1335316963558391,0.4767335766423358,False,0.28587604926520666,0.2858628609308638,17.0,32.0,0.08263544175692275,0.5022518112394753,202013,>1year,No,1.0513067016457527,Seasonal,0.8271714685314678,Seasonal
864468,CN TRAVEL 500 . A CAP CBG,2205816.602411332,True,False,niles.gu@decathlon.com,H/T HAT BUFF,HIKING TREKKING,HIKING TREK GEA,Tier_3,True,0.1618974866316857,0.16189526701800136,16.0,38,0.22110119807517958,0.7406716417910447,True,0.2180491173589828,0.21804170837801903,14.0,32.0,0.19110359487051737,0.8665785997357992,202004,>1year,No,1.1154500908663523,Seasonal,1.088944020159662,Seasonal
960034,MULTI FUNCTION KITCHEN CABINET BLUE,21467.1340125,True,False,penny.pan2@decathlon.com,CAMP FURNITURE,HIKING TREKKING,CAMPING HIKING,Tier_2,False,0.9705882352941176,0.970589928057554,4.0,31,0.34182726359405674,1.0,False,1.0072992700729928,1.0072992700729928,0.0,25.0,0.1136515141415488,1.5,202121,20-52W,No,0.4106032651140442,Normal,0.5063696835418333,Normal
960043,GLOVES SH100 KNIT JR BLUE,601182.9055782218,True,False,yidan.wu@decathlon.com,JUNIOR SNOW HIK,HIKING TREKKING,JUNIOR HIKING,Tier_3,False,0.3896287774877218,0.3896213858279962,18.0,52,0.4160724140478665,1.8783783783783783,False,0.6320456134943873,0.6320285471855976,4.0,46.0,0.47666083235114404,2.7642276422764227,202032,>1year,No,0.5006937436479797,Normal,1.42299998580207,Seasonal
960046,GLOVES MH100 KNIT,618979.0953090778,True,False,yidan.wu@decathlon.com,JUNIOR SNOW HIK,HIKING TREKKING,JUNIOR HIKING,Tier_3,False,0.3256958858906807,0.32568793040535954,12.0,42,0.4804663466437114,2.0166666666666666,False,0.5808244490800557,0.5808032309620601,1.0,36.0,0.5587425772946487,2.863157894736842,202031,>1year,No,0.6447782249161966,Seasonal,1.3825747688271715,Seasonal
960177,MH120 STRIPES,1629857.7056932545,True,True,lee.li2@decathlon.com,W MOUNT HIKE L2,HIKING TREKKING,WOMEN HIKING AN,Tier_3,False,0.19482038168891105,0.19481734053078584,26.0,52,0.29831878968630254,1.2277227722772277,False,0.3530974155069582,0.35308066650440484,11.0,46.0,0.30628736781955934,1.5142857142857142,202033,>1year,High,0.4802090289977003,Normal,0.8986520143982366,Seasonal
960432,CN TSML GIRL MH150 KID PINK,49314.164892426124,False,False,elodie.wu@decathlon.com,LAYER1/3 KIDGIR,HIKING TREKKING,JUNIOR HIKING,Tier_3,False,0.8788659793814433,0.8788417431192661,0.0,4,0.09076735589147254,0.921875,False,0.7129094412331407,0.7127546700676263,0.0,4.0,0.06179772069579955,0.7938388625592417,202012,>1year,No,0.831164219290629,Seasonal,1.1031017723425658,Seasonal
960459,HAT GRAND NORD BLUE BLUE,233011.91777118962,False,False,quan.zhang1@decathlon.com,ADULT SKI AND S,WINTER SPORTS U,SKI FREESKI SNO,Tier_3,False,0.314140865471664,0.31412910713316844,16.0,39,,inf,False,0.3852171136653895,0.38515978573884474,1.0,30.0,1.3141275162306572,7.0,202038,>1year,High,0.8227623929110623,Seasonal,1.0402412270534946,Seasonal
960501,AQUASHOES SNK 100 BABY TURQUOISE,865857.1743622316,True,False,wang.na@decathlon.com,SNK AQUASHOES,WATER SPORTS UN,SNORKELING SCUB,Tier_3,False,0.4109148889908922,0.410908419634472,7.0,34,0.25623694293754784,1.0,False,0.5902616979652014,0.5902502100167549,3.0,28.0,0.22497477362128104,1.0,202105,>1year,No,0.9138882553282034,Seasonal,0.6449555202189514,Seasonal
960507,AQUASHOES SNK 100 BABY CORAL,394924.1287858603,False,False,wang.na@decathlon.com,SNK AQUASHOES,WATER SPORTS UN,SNORKELING SCUB,Tier_3,False,0.31433975647239626,0.3143318119461964,5.0,20,0.29122586299033376,1.0,False,0.41694261560637347,0.41691603236994973,6.0,20.0,0.22743330345321736,1.0,202105,>1year,No,0.9519529072317002,Seasonal,0.8491605670508641,Seasonal
960538,CN LAKESIDE 1 CARP BLACK 450CM.,190773.28740562286,True,False,sharon.huang@decathlon.com,CN CHINESE POLE,FISHING UNIVERS,COARSE FISHING,Tier_3,False,0.34375,0.34372477831913945,22.0,52,0.31143441281274203,1.2409638554216869,False,0.6339851468283709,0.6339218705129721,2.0,46.0,0.3306494418992562,1.5872340425531914,201945,>1year,High,0.5885818306986476,Normal,0.8173886526591162,Seasonal
960539,CN LAKESIDE 1 CARP BLACK 360CM,120847.53068845348,False,False,sharon.huang@decathlon.com,CN CHINESE POLE,FISHING UNIVERS,COARSE FISHING,Tier_3,False,0.5090439276485789,0.509017974706801,1.0,4,0.292366291796035,0.678082191780822,False,0.4005328596802842,0.40046315789473685,0.0,4.0,0.026563888811817343,0.4246575342465753,201945,>1year,High,0.611093810338181,Seasonal,0.6840888620207959,Seasonal
960540,CN LAKESIDE 1 CARP BLACK 270CM.,105634.5763876294,False,False,sharon.huang@decathlon.com,CN CHINESE POLE,FISHING UNIVERS,COARSE FISHING,Tier_3,False,0.7135575942915392,0.7135529113841859,1.0,11,0.3482276766848037,1.3376623376623376,False,0.6877293110476967,0.6875880653225545,0.0,11.0,0.28150193603526497,1.455,201945,>1year,High,0.9724188796430439,Seasonal,0.8193575576128398,Seasonal
960541,CN LAKESIDE 1 CARP BLACK 390CM.,57318.18659830482,False,False,sharon.huang@decathlon.com,CN CHINESE POLE,FISHING UNIVERS,COARSE FISHING,Tier_3,False,0.6216216216216216,0.6215986394557823,0.0,3,0.07903802245920463,0.6666666666666666,False,0.542016806722689,0.5417474872156586,0.0,3.0,0.08517913014339272,0.6438356164383562,202003,>1year,High,0.7457243424075147,Seasonal,0.6516533733290228,Seasonal
960542,CN LAKESIDE 1 CARP BLACK 540CM.,173805.8443055398,True,False,sharon.huang@decathlon.com,CN CHINESE POLE,FISHING UNIVERS,COARSE FISHING,Tier_3,False,0.3668461998803112,0.3668212719054911,16.0,52,0.3553676885669156,1.542857142857143,False,0.6151371637923331,0.6150760563380282,6.0,46.0,0.4197356734661714,1.9059829059829059,201945,>1year,High,0.548315682766559,Normal,0.7489944555746328,Seasonal
960545,SPORTEE 100 TEST TAILLANT CHINE WHITE,3850543.1095684697,True,False,sibyl.wang@decathlon.com,WOMAN TS LEGG,FITNESS WELLNES,FITNESS TRAININ,Tier_3,False,0.2840363523567457,0.28403481554340776,22.0,52,0.17790860922629276,0.7631772387252994,False,0.46484357153031414,0.4648398766501077,19.0,46.0,0.2853230645148268,1.2616651606013307,202001,>1year,No,0.29687148541049013,Normal,0.8198065227526249,Seasonal
960568,FOOTBALL SHIRT F520 SS20 BLACK & YELLOW,849866.6764652188,True,False,jia.gu@decathlon.com,AD HOT WEATHER,TEAMSPORTS UNIV,SOCCER / FUTSAL,Tier_1,True,0.17798084379519208,0.1779749681597824,32.0,52,0.1534447952556755,0.6601941747572816,True,0.22644042645279253,0.22641850523388488,37.0,46.0,0.07461409248361002,0.45646842427958306,202009,>1year,No,0.45871411255536343,Normal,0.4711441435739816,Normal
960569,FOOTBALL SHIRT F520 SS20 YLW FLUO & GREY,314983.637125098,False,False,jia.gu@decathlon.com,AD HOT WEATHER,TEAMSPORTS UNIV,SOCCER / FUTSAL,Tier_3,False,0.19867312175004484,0.19865439814343586,5.0,11,0.19154196149888397,0.7046632124352331,True,0.2156208631188774,0.2155713402530829,8.0,11.0,0.058390035942105706,0.3117408906882591,202009,>1year,No,0.8608920180254823,Seasonal,0.7633549344307062,Seasonal
960573,FOOTBALL SHIRT F520 SS20 BLUE ORANGE,671107.0035702583,False,False,jia.gu@decathlon.com,AD HOT WEATHER,TEAMSPORTS UNIV,SOCCER / FUTSAL,Tier_1,False,0.2063102210466654,0.20630183139659714,27.0,52,0.16433627780368762,0.6579804560260586,False,0.28203359938499106,0.2820132497052738,25.0,46.0,0.08485549721420223,0.5830903790087464,202009,>1year,No,0.5020674378515584,Normal,0.5514379831643255,Normal
960582,FOOTBALL SHORT F500 SS20 CN BLUE ORANGE,419487.4357624481,False,False,jia.gu@decathlon.com,AD HOT WEATHER,TEAMSPORTS UNIV,SOCCER / FUTSAL,Tier_3,True,0.15064698516297956,0.15063359874077153,32.0,48,0.1207328811639166,0.5096685082872928,True,0.23554187842899552,0.23549210755975408,30.0,46.0,0.10598593349795643,0.5151162790697674,202007,>1year,No,0.5527295046086984,Normal,0.6207820574468398,Seasonal
960676,RUN GLOVES EVOLUTIV NAVY,139117.5454526171,True,False,ivy.wang@decathlon.com,RUN COLD ACC,RUNNING WALKING,RUNNING TRAIL A,Tier_4,False,0.38515111695137977,0.38514076230356714,2.0,19,0.2003543742513,0.7575757575757576,False,0.6428942100971161,0.6428607499884729,0.0,13.0,0.11314913526907742,0.7315112540192926,202133,20-52W,No,0.6941842530019059,Seasonal,0.8318715032924414,Seasonal
960734,JACKET SH100 X-WARM BOY 7-15Y RED,891847.573002011,True,False,elodie.wu@decathlon.com,BOY SNOW OUTFIT,HIKING TREKKING,JUNIOR HIKING,Tier_3,False,0.3940943966519414,0.39408951713119117,5.0,52,1.589985634582839,8.166666666666666,False,0.8130118610561988,0.8130061755322554,2.0,46.0,1.8344988594173604,8.8,202034,>1year,No,0.4155143699940108,Normal,1.1637644026251326,Seasonal
960736,BOOTS SH500 X-WARM ZIP GIRL LIGHT BLUE,719458.0946324016,False,False,elodie.wu@decathlon.com,JR SNOW HIKSHOE,HIKING TREKKING,JUNIOR HIKING,Tier_3,False,0.4189075630252101,0.418892089488295,6.0,34,0.4295450233686403,2.0,False,0.6561756149166887,0.656125255860816,2.0,34.0,0.34019268508942996,1.9696969696969697,202039,>1year,High,1.362123474612319,Seasonal,1.3939555440791591,Seasonal
960738,SANDAL NH50 BLACK MAN,360595.17566612514,False,False,miko.wang@decathlon.com,M SANDALS NH,HIKING TREKKING,MEN HIKING AND,Tier_3,False,0.5287276841840584,0.5287216805680793,6.0,31,0.6938429593029815,2.3552631578947367,False,0.614586023449202,0.6145725402847223,1.0,31.0,0.7173704952454821,2.992337164750958,202104,>1year,No,0.7836284406480228,Seasonal,1.7145917898640393,Seasonal
960752,BOOTS SH500 X-WARM LACES W GREY,1735544.667345588,True,False,tansy.wan@decathlon.com,W SNOW BOOTS,HIKING TREKKING,WOMEN HIKING AN,Tier_3,False,0.6294949891923757,0.6294925304610183,6.0,52,0.4943324780044936,2.47536231884058,False,0.7519292939826885,0.7519202217466556,3.0,46.0,0.4048164700922189,2.91187270501836,202039,>1year,High,1.113620245802541,Seasonal,1.4915100225114157,Seasonal
960813,MH900 PINK,74711.26656129428,False,False,lee.li2@decathlon.com,W MOUNT HIKE L2,HIKING TREKKING,WOMEN HIKING AN,Tier_3,False,0.2814122533748702,0.281367968903247,8.0,33,0.7121696428755495,3.0,False,0.6486181613085167,0.6484475075520488,4.0,33.0,2.6223113903180266,9.166666666666666,202034,>1year,No,0.5536961882533113,Normal,1.1813044111328197,Seasonal
960836,MH520 WOMEN FLEECE,518555.08339130983,False,False,lee.li2@decathlon.com,W MOUNT HIKE L2,HIKING TREKKING,WOMEN HIKING AN,Tier_3,True,0.16731355697255337,0.16730892011580925,7.0,11,0.12627522035309297,0.42105263157894735,False,0.36150986559908493,0.3614956764814031,2.0,11.0,0.09490192329279167,0.5598570577724836,202034,>1year,No,0.4032735311585277,Normal,0.6965719393048041,Seasonal
960868,SKI-P MI 100 JR COLO CHINA,1348480.2059985811,True,True,quan.zhang1@decathlon.com,JUNIOR SKI AND,WINTER SPORTS U,SKI FREESKI SNO,Tier_3,False,0.26514791444726704,0.26514365396065165,13.0,52,0.38803333012786084,2.0123456790123457,False,0.4576340910289542,0.4576171189821379,2.0,46.0,0.2962911428646288,1.6455026455026456,202034,>1year,High,0.9519365287836502,Seasonal,1.4177489981690272,Seasonal
960876,SKI-P GL 100 JR COLO CHINA,2409843.015894506,True,True,quan.zhang1@decathlon.com,JUNIOR SKI AND,WINTER SPORTS U,SKI FREESKI SNO,Tier_3,False,0.4154174081782443,0.41541574165639256,11.0,52,0.44165462284744367,2.791348600508906,False,0.4881473115394455,0.4881366206453582,1.0,46.0,0.2973561548595505,2.2662229617304495,202034,>1year,High,1.0089503846628407,Seasonal,1.4696771174725893,Seasonal
960880,SKI-P GL 100 AD COLO CHINA,2153569.5270111933,True,True,quan.zhang1@decathlon.com,SKI GLOVES,WINTER SPORTS U,SKI FREESKI SNO,Tier_3,False,0.3489786665995013,0.3489760625214315,11.0,52,0.3197066087387279,1.5612244897959184,False,0.4835730686115613,0.4835644337882758,4.0,46.0,0.37068367644134437,1.7913907284768211,202036,>1year,High,1.1724497577485535,Seasonal,1.533013617800422,Seasonal
960892,TS MC 100 TB PRINT BLUE,1080246.7822891152,True,False,huihui.he@decathlon.com,BOY MULTISPORT,FITNESS WELLNES,KIDS SPORTIVE E,Tier_3,False,0.2918118036076392,0.2918074963664991,18.0,44,0.2444232848062456,1.00339558573854,False,0.3655420274676292,0.3655313195807323,14.0,38.0,0.26611279067789667,1.149407114624506,202108,>1year,No,1.039562615840086,Seasonal,0.8493254075123955,Seasonal
960918,TS TH 900 W LONG-SLEEVED T-SHIRT MINT,25032.737833043488,True,False,xu.li3@decathlon.com,TEN CW APP W,RACKETS SPORTS,TENNIS,Tier_3,False,0.9744058500914077,0.9743351724498601,27.0,52,,inf,False,1.9213483146067416,1.9213598563682974,0.0,31.0,,inf,202041,>1year,No,0.36899741761719407,Normal,0.7395929192404773,Seasonal
960973,LEGGING 900 SLIM GYM W PRT VIOLET,479755.8747600389,True,False,sibyl.wang@decathlon.com,WOMAN TS LEGG,FITNESS WELLNES,FITNESS TRAININ,Tier_1,False,0.2766357564360288,0.27662544863307087,19.0,46,0.19468414444403495,0.8186274509803921,False,0.44043483469094397,0.4404030292668343,11.0,40.0,0.20481565197741794,0.9016393442622951,202106,>1year,No,0.25020478181734357,Normal,0.401478212625634,Normal
961054,TEE SHIRT TRAIL M TURQUOISE,1047148.7114016467,False,False,douglas.zhao@decathlon.com,M TRAIL CLOTHES,RUNNING WALKING,RUNNING TRAIL A,Tier_1,False,0.23149766211684691,0.23149334388091358,23.0,47,0.2568916190792451,0.9327548806941431,False,0.38394367899444043,0.38393045723615143,16.0,42.0,0.26015961058629106,1.1764705882352942,202104,>1year,No,0.5972617186704314,Normal,0.5853416754177847,Normal
961076,TEE SHIRT TRAIL W BLUE,133944.90465133166,False,False,douglas.zhao@decathlon.com,W TRAIL CLOTHES,RUNNING WALKING,RUNNING TRAIL A,Tier_3,False,0.2835505459668898,0.2835193259642183,8.0,19,0.2353451273251346,0.8115942028985508,False,0.3314836834456335,0.33140642532794085,10.0,19.0,0.21909998057769675,0.8660130718954249,202104,>1year,No,0.9899776906722699,Seasonal,0.6646207441758962,Seasonal
961077,TEE SHIRT TRAIL W ORANGE,447561.402765244,False,False,douglas.zhao@decathlon.com,W TRAIL CLOTHES,RUNNING WALKING,RUNNING TRAIL A,Tier_1,False,0.20208356670774055,0.20207428664314375,23.0,45,0.20739174823953627,0.9591836734693877,False,0.3093667389078092,0.30932967189732663,20.0,39.0,0.2011896434879894,0.9672346002621232,202104,>1year,No,0.4176767552151373,Normal,0.46538954877650746,Normal
961229,DS CROPPED TS W T-SHIRT BLK,555892.2049680741,True,False,charlene.wu@decathlon.com,URBAN DANCE,FITNESS WELLNES,DANCES,Tier_2,False,0.20409192421295297,0.20408487063616323,20.0,36,0.1304711597611278,0.5625,False,0.27072902062888043,0.27070108974940665,18.0,30.0,0.11331891233724192,0.630071599045346,202112,20-52W,No,0.6055941541922122,Seasonal,0.5031980009852489,Normal
961236,DU SWEAT W SWEATSHIRT BLK,888850.4509624267,False,False,charlene.wu@decathlon.com,URBAN DANCE,FITNESS WELLNES,DANCES,Tier_3,True,0.15084621044885946,0.15083995913011458,1.0,2,0.1706621732607902,0.25793650793650796,False,0.32875870544858665,0.32875027251477357,0.0,2.0,0.011417898469312385,0.33692498963945294,202034,>1year,No,0.4133368853934731,Normal,0.7424358796120535,Seasonal
961427,GILET M BLACK,432898.61545786593,True,False,shuang.yu@decathlon.com,MEN APPAREL,HORSE RIDING UN,EQUESTRIAN SPOR,Tier_4,False,0.3904679563384848,0.390465288436899,5.0,20,0.2621711410533719,0.7860824742268041,False,0.6504373177842565,0.6504316531440835,0.0,14.0,0.17037381337112611,0.9348441926345609,202132,20-52W,High,0.5484189309351999,Normal,0.7951298425862541,Seasonal
961546,TCO THERMIC 900,236960.12879409088,False,False,xu.li3@decathlon.com,TEN CW APP M,RACKETS SPORTS,TENNIS,Tier_3,False,0.6707930367504835,0.6707849012143133,5.0,52,,inf,False,1.229665071770335,1.2296531107797881,0.0,46.0,4.980164808503824,25.0,202043,>1year,High,0.9408540859218134,Seasonal,1.1187365351046432,Seasonal
961567,COVER HELMET JDINO COLO 1,80167.87950046902,True,False,guanghua.zhang@decathlon.com,KID SKI HELMETS,WINTER SPORTS U,SKI FREESKI SNO,Tier_3,False,0.2415902140672783,0.24147792122149797,8.0,39,0.39862548635022516,1.0,False,0.40478026214340784,0.40442317227260366,3.0,33.0,0.33188171583147236,1.4761904761904763,201949,>1year,No,0.9532200778255032,Seasonal,1.1698748086193607,Seasonal
961568,COVER HELMET FOX PINK,82007.54940866589,True,False,guanghua.zhang@decathlon.com,KID SKI HELMETS,WINTER SPORTS U,SKI FREESKI SNO,Tier_3,False,0.3651505445227418,0.365101264820047,3.0,39,0.3476971032990539,1.0,False,0.4150339864054378,0.4149379816211316,2.0,33.0,0.330702992685095,1.6666666666666667,201949,>1year,High,1.020157287055758,Seasonal,1.2094645131779576,Seasonal
961592,BL 530 FLASH GREEN,655871.8276272223,True,False,longfei.wang@decathlon.com,BADMINTON BAGS,RACKETS SPORTS,BADMINTON SQUAS,Tier_1,False,0.192404929948383,0.19239640747439168,29.0,47,0.19995095728172138,0.8628048780487805,True,0.24362659189157612,0.24360063680673602,29.0,41.0,0.17272240001003375,0.8724899598393574,202105,>1year,No,0.32778804846246345,Normal,0.33715832404169893,Normal
